xrsb_flux,background_flux,integrated_flux,flare_class_peak
9.451780236057613e-06,9.48050045461399e-06,0.003364257435612095,X
9.774484129501035e-06,4.114975374250183e-06,0.0077159586109005794,X
3.92285273890359e-06,3.9359579795579154e-06,0.002850785452703488,X
5.7235076012356635e-06,6.032529954991695e-06,0.0027496142570824964,X
4.393256408474882e-06,4.385627792014783e-06,0.0028081242846391377,X
2.33015649507348e-06,2.326726354374151e-06,0.001234258699970048,X
3.7960852507867585e-06,3.840216621764625e-06,0.0024201260897038063,X
1.1009276914283134e-05,5.8176524553445665e-06,0.004351409982509679,X
1.0239743410566894e-05,7.098902129049882e-06,0.007499816932877846,X
3.6133142591026955e-06,3.6188370280471912e-06,0.001443778983026107,X
7.3196785167941256e-06,7.361964831776842e-06,0.004458934694006353,X
8.67713576881871e-06,8.818564019495443e-06,0.004999990837762176,X
1.008482546754658e-05,1.0102635371969704e-05,0.005094289620327839,X
7.319669764924331e-06,7.299938249131333e-06,0.004245278126500028,X
5.5501424024315615e-06,5.6177167324168534e-06,0.0024139821592580276,X
1.0699919295732537e-05,1.0704344955498029e-05,0.0029155855292578928,X
1.5132124267255097e-06,1.4977470078430248e-06,0.0008502631850400205,X
4.148101936690156e-05,4.148101936690156e-05,0.029560281389411244,X
3.3872682300321965e-06,3.4542910662159672e-06,0.00239359655137417,X
1.8556612671589124e-05,1.8556612671589124e-05,0.005069497437638434,X
3.690205448174563e-05,3.690205448174563e-05,0.013536423176766597,X
9.872056353752098e-07,9.8514462197602e-07,0.0006187073609633788,X
3.018089028222627e-06,3.070557364927455e-06,0.0017334844752078641,X
3.1985918365295622e-06,3.22489530042694e-06,0.0019655460176060736,X
1.2368194117832213e-05,1.240885684671192e-05,0.005174135138591378,X
2.858506082450609e-06,2.897811812883116e-06,0.00199002649155555,X
1.1545692508780072e-05,5.770170936977371e-06,0.004303323010810114,X
3.227550564587452e-06,3.2930595819088207e-06,0.002321059570496948,X
3.758121612690493e-06,3.809200873085621e-06,0.0020362880743360016,X
5.946858462694465e-07,5.983697184060903e-07,0.00039742533727135475,X
9.433643526844064e-06,5.98846297458627e-06,0.005889469783333612,X
8.930231794229462e-06,8.995314029408862e-06,0.003411751119402841,X
2.3387616688348617e-06,2.3437358889396067e-06,0.002604509746183672,X
7.451263020198419e-06,7.436574039247807e-06,0.004431670557956654,X
2.9711949560216755e-06,2.9804735652260996e-06,0.0014452075154123185,X
9.010364096570737e-06,6.562789123147911e-06,0.004151890171923401,X
2.0611574380444254e-06,2.0696726756418095e-06,0.0014414621528900109,X
3.965305103696258e-06,4.104412987942489e-06,0.001811939904674816,X
1.9683274110029315e-06,1.9443321803825912e-06,0.001061623560189779,X
4.083931491752083e-06,4.295258104052671e-06,0.0027420264608647646,X
4.7887932169362236e-06,4.987741783013896e-06,0.0018517537655975927,X
9.610957953897294e-06,9.638433446582376e-06,0.004970381851795281,X
1.8793126821154453e-06,1.8586576162643773e-06,0.0009495360093085133,X
8.451446602603616e-06,5.552099533499929e-06,0.004482845150832369,X
1.145611117689266e-06,1.10769691491714e-06,0.0007892308414682825,X
1.3040390402322703e-06,1.3002017864157856e-06,0.0007840348282669945,X
6.376881332110715e-06,6.376881332110715e-06,0.0016694088022960228,X
2.3628781282595293e-06,2.3468731788582958e-06,0.0013553437457195343,X
3.2762761507059837e-06,3.3072565925911207e-06,0.0021328265337836787,X
2.1362595075607043e-05,2.1440813646266903e-05,0.008068499508133617,X
5.3739589995886275e-06,5.427139661028021e-06,0.002437308577178357,X
6.093601099606399e-05,6.093601099606399e-05,0.035129561396383735,X
7.396408075864498e-06,7.379199455694516e-06,0.004346076133186745,X
3.4755846545990296e-06,3.497946759134846e-06,0.002038267779256997,X
7.079011299923351e-06,7.084263996190743e-06,0.00455112488221361,X
1.3467029271900082e-06,1.349620240553534e-06,0.0007833544421932637,X
5.5684212976841845e-06,5.6613743675063084e-06,0.0023716959892109454,X
4.325595088207895e-06,4.412013493726081e-06,0.0028343661450890185,X
1.777806367860931e-05,1.803642355659917e-05,0.007956188000367822,X
1.357112440306815e-06,1.3616118686389736e-06,0.0007488167227643716,X
2.4075517084745326e-06,2.401176666717063e-06,0.0012097362294012208,X
3.2393342108782294e-06,3.31464052421758e-06,0.00238399660559853,X
8.229918393445831e-06,8.212851662657395e-06,0.004326362561279112,X
3.8129946788568824e-06,3.827518770724223e-06,0.001970530279338369,X
1.1683393218958703e-05,1.2173279968009876e-05,0.007783510112954625,X
1.7855121659622817e-05,1.7888643059956544e-05,0.005027417316148932,X
3.809309683584702e-06,4.226632580638069e-06,0.002693578529608496,X
9.543732260290042e-06,9.745336225555394e-06,0.0049048836599036305,X
6.519657026416158e-07,6.590358211500322e-07,0.00044031042616808803,X
1.0764744962004272e-05,1.059692241139726e-05,0.005174197883752536,X
7.291073189409433e-05,7.291073189409433e-05,0.03223355709921873,X
1.5231577596364354e-06,1.5303583515741714e-06,0.0008111834969841147,X
7.774557374748888e-06,7.97583065562067e-06,0.0046264953913547294,X
2.4772249760269977e-05,2.4772249760269977e-05,0.008444658049132815,X
4.400521744842261e-06,4.3791848008589925e-06,0.0027968570500156572,X
8.112286114487635e-06,8.19436858734249e-06,0.004977540897101317,X
2.1792976400483037e-06,2.146382060142017e-06,0.001061855694780187,X
1.3583018132075172e-06,1.3646950990315598e-06,0.000782682846630954,X
7.210980599807733e-05,7.210980599807733e-05,0.032286085876002554,X
7.709300885086493e-06,7.1021628636075115e-06,0.0044249243682497495,X
9.03787611808044e-06,9.193996129951854e-06,0.005019737213634736,X
3.6848829372059543e-06,4.077258318548736e-06,0.0026849257274548957,X
1.4575193081980333e-05,1.1986229547455762e-05,0.008251456882883661,X
2.027870285778278e-06,2.019799796201474e-06,0.001169094705536635,X
5.2503552108240255e-06,5.27132778624344e-06,0.0016559516353581575,X
2.2371415100374708e-06,2.2390257691701976e-06,0.0012186598174406863,X
6.839981724420229e-05,6.839981724420229e-05,0.03528710623671841,X
9.713119469031881e-06,9.898335096911996e-06,0.0048459616325910405,X
3.335824196322894e-06,3.381228767686498e-06,0.0020175885758413384,X
2.4715162189197064e-06,2.466542868146666e-06,0.0012094174090364026,X
2.4589048232258093e-06,2.4610241348832948e-06,0.0011867286895917164,X
4.471376140361212e-06,4.530478819057748e-06,0.002908534992559412,X
4.333635631563541e-06,4.376933809434375e-06,0.0028475530778270617,X
1.4665024085857607e-06,1.4618923351950649e-06,0.0008129239951496858,X
5.245816734542512e-06,5.288528547838254e-06,0.00245427442060907,X
2.437593178599091e-05,4.043323123778721e-06,0.005759310049596257,X
2.3540142345416907e-06,2.3557131821363434e-06,0.00262001663915719,X
7.2114936882653215e-06,7.2981920211429e-06,0.00448207902881668,X
8.509107356782517e-06,8.626208762489534e-06,0.004715446810435864,X
9.138899538374267e-07,9.220214261412056e-07,0.0005649006965658672,X
9.235787997250605e-06,9.443353476038923e-06,0.004778293005408752,X
3.317586240511762e-06,3.6042632402548663e-06,0.0026629873825356554,X
1.3169026876721572e-06,1.3055110351901995e-06,0.0006663648968046641,X
4.536374853627356e-06,4.4941232809479455e-06,0.0025252958029884217,X
7.283767208381548e-06,7.340795827747754e-06,0.004466617317870348,X
1.7270659891602907e-06,1.7552495666151443e-06,0.0011302348260911056,X
1.4926386420798984e-06,1.4937154116931716e-06,0.0007695608227691511,X
4.111335372158514e-06,4.169020203032671e-06,0.0028773186734990805,X
1.1413553433775854e-05,1.1880399443957206e-05,0.00758095926958612,X
3.560628102320712e-06,3.5722050887152703e-06,0.0020331318916328163,X
1.0018558779670332e-05,1.0214195082306031e-05,0.004865584017762791,X
5.057646850115154e-06,5.231895537426333e-06,0.0033682529280387634,X
3.513958455794527e-06,3.5129627760049244e-06,0.0020171324901456433,X
5.038764596260038e-06,5.1862103865010435e-06,0.003295657376618161,X
2.3634819809894964e-06,2.5003312075546328e-06,0.0030375851524970356,X
7.252204778329843e-06,7.322190401254903e-06,0.004473369571938483,X
2.351213308534232e-06,2.343603691123421e-06,0.0012100170386983957,X
4.697882480488266e-06,4.771308545179419e-06,0.00233430348014767,X
5.082780261626204e-06,5.251522917761697e-06,0.0018236632411786215,X
3.1322890361166323e-06,3.1832081094721005e-06,0.0017061734336109764,X
7.642069177473588e-06,7.647804366722282e-06,0.004965131241229648,X
1.0335453153218476e-05,6.036483776885144e-06,0.004382633233681872,X
1.0013018899067416e-05,1.0020738673172345e-05,0.0033330667160494333,X
2.4563076772838156e-06,2.426856724720365e-06,0.0012452135870686656,X
2.159227903035725e-06,2.1354407233634846e-06,0.0011281546079699963,X
3.32945361350114e-06,3.42255171029259e-06,0.0029490120072110894,X
1.2881138354638817e-05,1.3325849613659263e-05,0.007819347771298571,X
2.223683191092007e-06,2.2293893827412826e-06,0.0013215257261906589,X
7.302610075481648e-06,7.351903324165843e-06,0.004462586201577225,X
1.1453160550310917e-05,1.1923388482949896e-05,0.00761068970704602,X
1.1291109780113596e-05,1.174750072619687e-05,0.007489048933615441,X
5.948044367585174e-06,6.099577402635977e-06,0.0033841270251033953,X
4.574341102415769e-06,4.743737805538694e-06,0.0018682597203785497,X
4.371952696237376e-06,4.367232016263824e-06,0.002792838272236811,X
9.73576957860138e-06,4.2498484265993305e-06,0.004401658029526362,X
2.048872461477398e-06,2.0581906955391617e-06,0.0014421826190299267,X
3.6867441586144014e-06,3.757133635585895e-06,0.0020429957057777463,X
4.947816905322488e-06,4.959591357292515e-06,0.0016679633412270294,X
2.6744900860451026e-06,2.6787677032735606e-06,0.00259310802358627,X
4.5504456873797485e-06,4.559332063671774e-06,0.002507978357770704,X
3.0346354826859005e-06,3.2118222810243888e-06,0.002699324991725027,X
4.176793304716672e-06,4.267589352834074e-06,0.002369787479905498,X
7.64222182640123e-06,7.77788573969112e-06,0.004434582956433418,X
7.080442548291441e-06,7.164791819825957e-06,0.00431668969575994,X
1.1212072806033189e-05,1.1575981224153068e-05,0.007558874114990059,X
1.0352320328613315e-05,6.51854570839945e-06,0.007825704014523753,X
2.6441853299501025e-06,2.6485262280728325e-06,0.0025941378684105594,X
1.2723496853669517e-05,8.544221553830425e-06,0.008093899475187582,X
4.1951334046725945e-06,4.287556182196937e-06,0.0018955370946675137,X
3.3391205676521803e-06,3.392509538033474e-06,0.0022309382040894463,X
2.456135760523948e-06,2.4311937502215445e-06,0.0012395321468478256,X
8.024083800701741e-06,6.906600539377589e-06,0.004126034140783559,X
2.5069758003366628e-06,2.480482441967683e-06,0.0012336350196180948,X
1.0624047806741517e-05,1.0640027913795647e-05,0.0034274409894752248,X
8.254858948731873e-06,8.33789258651431e-06,0.0049243419515944235,X
6.993276570715632e-06,7.169557358558249e-06,0.0045287629317131905,X
3.7525641578382587e-06,3.7546373069980924e-06,0.0020014356913133605,X
2.9371417476247234e-06,2.9618621282889914e-06,0.001552697657585051,X
1.130451942439924e-05,1.1600195656024986e-05,0.007096573881884752,X
1.3610130589502503e-05,1.3940579231957165e-05,0.008021223815576599,X
2.9543498973873006e-06,3.0472160743657165e-06,0.002096199033179701,X
1.586362260677985e-05,1.60069487132189e-05,0.008296843608679995,X
1.1886366574793273e-06,1.1586034734915603e-06,0.0007882273648090044,X
7.6284560156303205e-06,7.326287813447477e-06,0.005036011407185793,X
3.0904458331506887e-06,3.082787828648782e-06,0.0025852532841439874,X
2.240189764681936e-06,2.2370027149761913e-06,0.0014309626025987342,X
1.640241963986108e-06,1.6319349355067449e-06,0.0008775604339594449,X
3.1965741423660923e-06,3.265213023579175e-06,0.0023273454469916557,X
4.787707995609512e-06,4.767589509320095e-06,0.0028336524898494755,X
5.724293760838139e-06,5.773007827294487e-06,0.002421010923637907,X
9.036182697626799e-06,9.183384549996132e-06,0.0048801936506802325,X
2.748390074628071e-06,2.8386108156677938e-06,0.0020573903445267674,X
9.173337036249846e-06,9.362846045502726e-06,0.005002707178534942,X
4.957230921556215e-06,5.08332623014172e-06,0.0032325552339098756,X
3.2246937563553477e-06,3.38593396743585e-06,0.0031883497720432436,X
5.393322721312783e-06,5.412262151412838e-06,0.0016569972983893255,X
2.2963629725283407e-06,2.2893551782946496e-06,0.001425543133339404,X
5.4908075197576005e-06,5.568304557010051e-06,0.0023912422692807045,X
1.4334466770551392e-06,1.442278663204572e-06,0.0007940529116643415,X
4.39173726962218e-06,4.4079100837078985e-06,0.002827840662414268,X
3.3959783973053897e-06,3.3791890326677582e-06,0.0021356728775527496,X
9.081627470121336e-06,8.41168213194629e-06,0.005217820213824791,X
8.633992831519895e-06,5.367005103898157e-06,0.004471305683651642,X
1.699529800766992e-05,1.6484818663897693e-05,0.008457379135472577,X
3.860160298510669e-06,3.884402268333958e-06,0.0019464088108835998,X
7.042724454884899e-07,6.916801616523056e-07,0.0005144028894106557,X
5.156639555568183e-06,5.127527213168984e-06,0.002524764960330616,X
7.354829223306659e-06,7.3317910433833015e-06,0.004109010913697397,X
4.944404877932832e-06,4.969585610779359e-06,0.0017074525541024583,X
9.754588870083198e-06,3.5733432736773594e-06,0.007819631529616565,X
4.512688724898273e-06,4.481122936814017e-06,0.0025488037729774716,X
1.9005585104982492e-05,1.9005585104982492e-05,0.008434485860739239,X
3.6071309819177807e-06,3.649274817830838e-06,0.0018637293310166567,X
7.352450082970985e-06,7.381283020032953e-06,0.004451923765485501,X
5.074208091012934e-06,5.075887411932791e-06,0.0016511343435099337,X
3.1777498625134294e-06,3.2464583655202966e-06,0.0021077907021014516,X
1.9794917927527795e-06,2.0071618595987518e-06,0.0011737711979005062,X
8.218487094068012e-06,5.820130657704688e-06,0.00447548868342462,X
5.001613345386908e-06,5.139330675539159e-06,0.003266904550955593,X
4.408260388546858e-06,4.36667164563884e-06,0.00252526060515518,X
2.8512774500618807e-06,2.873526923278727e-06,0.001993286481457847,X
2.3638104064973587e-06,2.3625714609856476e-06,0.0012416515404029135,X
6.508969265777741e-05,6.508969265777741e-05,0.027672052255457023,X
2.5988957061375947e-06,2.5851195850723987e-06,0.0012214671792875323,X
4.322362355596554e-06,4.354839835520805e-06,0.0027840896974955175,X
3.3894208707795124e-06,3.4365904048110978e-06,0.0017430060958104647,X
3.364224874107205e-06,3.3614801477420864e-06,0.0021141665697632962,X
3.5281521257837086e-06,3.5981492114418397e-06,0.0019443509952656833,X
1.8561561104860706e-05,1.879010516623985e-05,0.007978082140096397,X
1.3949265823060056e-05,1.0822730591367832e-05,0.008198197889959236,X
1.1752320247510065e-05,1.2065106516200676e-05,0.007836370131581965,X
7.89086760554159e-06,7.505788052847845e-06,0.005069472310163557,X
1.2286157831874281e-05,1.2320058211237052e-05,0.005212176144992799,X
5.243658031634852e-06,5.342501385817666e-06,0.0031975215035484,X
3.892027079168739e-06,3.922834795134181e-06,0.0019301114835074084,X
1.9143436843767163e-06,1.915271411509399e-06,0.0011562783856307712,X
8.056234221250793e-06,8.047002422280742e-06,0.0028574227890922565,X
2.8532254164624384e-06,2.820721765665136e-06,0.0025271479533592995,X
1.2513765275236637e-05,1.2056869100181214e-05,0.005339224500866864,X
5.382506014452166e-06,5.338229817242915e-06,0.002525427334809342,X
2.3500076659559217e-06,2.352564633842291e-06,0.0026159624575590097,X
5.189241617835266e-06,5.195478460456268e-06,0.0016719462593174183,X
1.2856660690336688e-06,1.2734058315057552e-06,0.0007859643658964198,X
3.225144014165075e-06,3.251833049363481e-06,0.0019636976037269963,X
1.3323130436582502e-06,1.3264834475233238e-06,0.0006863060020403714,X
1.2539970384603504e-05,4.978402296717495e-06,0.004278498358525838,X
1.9746713845698092e-05,1.986437286391755e-05,0.008029469042388387,X
9.506670794582418e-05,9.506670794582418e-05,0.030990698877374965,X
2.6059055667037734e-06,2.6059055667037734e-06,0.001219296992495649,X
1.2636671951575686e-06,1.2526356773817618e-06,0.0006162621260148377,X
1.5213368725367926e-06,1.5254110964846526e-06,0.00081330931947606,X
1.5519710468285483e-06,1.5586476697248612e-06,0.0008166854757852325,X
3.499716369244753e-06,3.5207865549163583e-06,0.0021100726095634754,X
1.1897649171090569e-05,1.2257314366965737e-05,0.007390278675887236,X
2.0987903827681638e-06,2.0622839322071456e-06,0.0010496189144787095,X
8.764351340518188e-06,8.756757780634061e-06,0.003206499236927967,X
4.390317924633919e-06,4.42872862770429e-06,0.0028462618501365277,X
4.529414475228546e-06,4.715331835823815e-06,0.0018439854019674958,X
1.3139977193623223e-06,1.305200664747861e-06,0.0007430183498379602,X
3.757158916926815e-06,3.80712075990194e-06,0.002036056575563044,X
1.3461926733613054e-06,1.3461439854004184e-06,0.0007212917586866094,X
3.2849538212799063e-06,3.2832606327371528e-06,0.0021095695261075654,X
1.0418074508411291e-05,1.0423103923063831e-05,0.003367735898940892,X
4.9289648049658585e-06,4.970452616527851e-06,0.00289791658566613,X
1.0448713458769052e-05,1.0645043533249553e-05,0.004849524168264982,X
3.116617486001944e-06,3.211772554184084e-06,0.001989304793383066,X
2.6877770803942047e-06,2.6877770803942047e-06,0.0012095580678613373,X
7.678356370405677e-06,7.2772115692240134e-06,0.005061728291114289,X
6.721725373178957e-05,6.721725373178957e-05,0.032606964233385015,X
8.274072000496649e-06,8.373152464183556e-06,0.004983971074605751,X
3.128181231251248e-06,3.123044152631351e-06,0.002678354601237807,X
3.924054198432092e-06,4.255306204349546e-06,0.0027138214025414858,X
1.77263691083031e-06,1.772541934444494e-06,0.0011029482073016367,X
8.34217231134215e-06,6.7957167857552885e-06,0.004134373054650938,X
1.1720722758020677e-05,1.1728485626297161e-05,0.005185003775262749,X
3.7856577244271617e-06,3.820486129717046e-06,0.0019246777788492087,X
4.7266269949310075e-05,4.7266269949310075e-05,0.03391545079742199,X
2.3216119859460482e-06,2.317625515046501e-06,0.001232381705888717,X
1.3087979593789286e-06,1.3014724974215535e-06,0.0007824103563874766,X
2.6435980807555002e-06,2.767760189583343e-06,0.0030119003775342388,X
9.710754977692241e-06,9.720482373909366e-06,0.003307195593838288,X
2.9759583603064774e-06,3.046123693536079e-06,0.00239219362044778,X
5.681486833484372e-06,5.716739438246979e-06,0.002435738787328816,X
3.2725045996430537e-06,3.328355379629929e-06,0.002114628929449342,X
1.1310049928436199e-05,1.1603996150309693e-05,0.0070952483493216265,X
4.3155097145938665e-06,4.483677379227379e-06,0.0018318340625752948,X
2.7412105299403418e-06,2.8542505554607735e-06,0.002087254939557822,X
5.89303552819621e-07,5.910545310740355e-07,0.00026623265444948075,X
9.25415763791076e-06,9.248892517602383e-06,0.002877269294405621,X
1.1162997172188623e-05,1.1502943306674722e-05,0.007130493458194314,X
8.033844825353623e-06,7.744446526910525e-06,0.005017795484732528,X
3.5975024667572476e-06,3.6070235150285973e-06,0.0020466533666152723,X
3.3532827809777263e-06,3.3995216479883567e-06,0.002018464198627701,X
4.667660190084174e-06,4.760570165280208e-06,0.003045259324011669,X
7.98269452526333e-07,7.964865147551031e-07,0.0003663248661543657,X
7.45986361953495e-07,7.299934172048353e-07,0.000543084102679871,X
8.842893120801354e-06,8.822056863854242e-06,0.004153483980276152,X
4.534068074332792e-06,4.7203715879476724e-06,0.0018442497600955857,X
5.380327780562815e-06,5.403249100791576e-06,0.0016966570757057633,X
5.563303900818373e-06,5.561391609166205e-06,0.0024764000127541347,X
1.2232743551911766e-05,4.866686726030396e-06,0.004291508535782649,X
3.3750335690874566e-06,3.42550057852433e-06,0.0020045674741081413,X
7.485541408709664e-05,7.485541408709664e-05,0.024587198622368158,X
7.630158615300808e-06,7.366499924635504e-06,0.005027146416921923,X
2.5745870154601455e-06,2.5718723141360454e-06,0.001208903669953176,X
4.5398700365359115e-06,4.70226958934746e-06,0.0018707393118313088,X
3.356671395208882e-06,3.334800774695221e-06,0.002133630157232471,X
1.1368903015967917e-05,5.700860113430379e-06,0.004334745838634374,X
9.429065424645672e-06,9.626925037275802e-06,0.0049351678336861556,X
7.462010158686669e-06,7.486673607485857e-06,0.0031147228972309995,X
3.318375382220671e-06,3.373348173831557e-06,0.002194334085419263,X
1.2889787861644734e-05,5.206936835680964e-06,0.004264271966556134,X
4.766042266553242e-06,4.812826423010879e-06,0.002428167213341855,X
2.423492698517709e-05,2.423492698517709e-05,0.009848467732785473,X
1.3656228974659478e-06,1.3736669572046071e-06,0.0007702686483191379,X
1.7105959460749712e-06,1.7272204607300107e-06,0.0011231593260606816,X
5.4585797785698506e-06,5.496185797713217e-06,0.0028603595745742357,X
9.552889194383512e-06,6.223398862988954e-06,0.005868167259804332,X
4.133420701856703e-06,4.163782257334595e-06,0.0024704843159382064,X
2.3727964008270756e-06,2.4992527788568327e-06,0.003028506006918046,X
2.5501026152451265e-06,2.5501026152451265e-06,0.0012608949961765792,X
2.973851086101034e-06,3.1616100997932623e-06,0.0026424563501408573,X
1.5006524742870667e-06,1.508262324381043e-06,0.0008068860490018787,X
3.762291645306152e-06,3.818211133800874e-06,0.0020372908391451355,X
8.858402487113528e-07,8.831066034882556e-07,0.0004376958810373175,X
1.901071596400795e-06,1.9073021404569447e-06,0.001155984622278357,X
3.123872728348563e-06,3.2221464830444178e-06,0.0020668239067143036,X
2.6980326606314903e-06,2.8064183463033617e-06,0.00262598193093836,X
8.280390730286061e-06,8.263197294237832e-06,0.004319637282443627,X
2.343358170228502e-06,2.32084406048579e-06,0.0011081283879977276,X
2.8104969599966716e-06,2.918918879606338e-06,0.002088734861810149,X
7.389907932503344e-06,7.378505768746198e-06,0.004451359199113035,X
3.4008195253882538e-06,3.696832005406896e-06,0.002695687024039574,X
2.9332240745431773e-06,2.899266772645299e-06,0.0025248553575340535,X
8.873469860547665e-06,8.562672259965144e-06,0.005105278843289937,X
4.345150251243689e-06,4.3325172350506835e-06,0.0027502487652972837,X
2.788110768157701e-06,2.9273894298152326e-06,0.0030550378361064684,X
3.541012712504571e-06,3.550275157337183e-06,0.00208599161225243,X
4.6366044027269324e-06,4.708982266996995e-06,0.002332321220764929,X
2.124570419375153e-06,2.093489460589364e-06,0.0010831188503496283,X
1.4045931884916583e-05,1.4269852467614468e-05,0.007812110997361394,X
9.47288935672475e-06,9.659304567007341e-06,0.004806133732769155,X
2.486540249005223e-06,2.4572196058011346e-06,0.0012363401630089777,X
4.441011699822918e-06,4.445768244878672e-06,0.00146186337845382,X
8.559080115873715e-06,8.554638234866193e-06,0.0028496883152892456,X
4.4097679206032156e-06,4.392504073583733e-06,0.002808851916978152,X
3.009504480652561e-06,3.048125427716305e-06,0.0015896919686410364,X
6.9614711634261565e-06,7.101203189131974e-06,0.0045504319398585735,X
9.627587001456555e-06,9.83192917537045e-06,0.004882737138289907,X
5.76305473822399e-07,5.785651844859919e-07,0.00027604005758670805,X
1.224496374481821e-05,1.2280863272185181e-05,0.005209645207418073,X
9.86876276909303e-06,4.8038414830218444e-06,0.004356957123826626,X
1.8506753823616323e-05,1.8528778479649534e-05,0.005028157811316556,X
8.665604947438531e-05,8.665604947438531e-05,0.034149792897404434,X
9.059294604315765e-06,9.040145815615145e-06,0.004215850811144087,X
2.3070160518005643e-06,2.2821978445391248e-06,0.0010978782218240327,X
4.200461987129338e-06,4.179600806201195e-06,0.002787690803981786,X
1.9892831205679253e-06,2.0297462821574268e-06,0.001160807420391759,X
2.5136061682262164e-05,2.5136061682262164e-05,0.008974780998644209,X
2.739337776360959e-06,2.8596099938848363e-06,0.002628449053251079,X
2.4130610324314747e-06,2.4021149073995766e-06,0.0026797651337384493,X
2.767750832142358e-05,2.767750832142358e-05,0.010700448681490147,X
1.1578233764628997e-05,1.2059141290971177e-05,0.007704573879929461,X
1.101352398754745e-05,1.1400227174447078e-05,0.007166318687184623,X
7.3836513429656e-06,6.63480036872133e-06,0.004550344701096868,X
1.5029009667007825e-06,1.505965905033061e-06,0.0008108415597269958,X
1.3134357675356529e-06,1.3115589080557251e-06,0.0007837446819174872,X
6.947278668138143e-06,7.139967639527969e-06,0.004530077708192839,X
1.751535873591631e-06,1.7599129406019334e-06,0.0011230751794180853,X
4.453618100729217e-06,4.598509701753313e-06,0.00187694363297286,X
1.154830657598178e-05,1.1941419198751337e-05,0.007810517888332239,X
9.70955656673411e-06,9.717479442654948e-06,0.002894499770022285,X
4.5509091968342375e-06,4.715549546730158e-06,0.0018699452369507475,X
9.101221356085533e-07,9.138648572088361e-07,0.00043854000229909875,X
1.3153136746830651e-06,1.3053412630578715e-06,0.0007082942122179469,X
3.273932828698548e-06,3.3203655897048526e-06,0.002121520085585644,X
3.372704623310641e-06,3.4194223745435303e-06,0.001638862178590397,X
5.7355949157971e-06,5.718461915729647e-06,0.002922525573034739,X
2.541886780966895e-06,2.5288080898426905e-06,0.002713031155473912,X
1.5565698499007e-06,1.562572926033195e-06,0.0008180254708901397,X
1.1513477285448661e-05,1.1758102792041799e-05,0.007082089768297619,X
7.948235256480662e-06,7.942606000983914e-06,0.0028352737094737117,X
8.88852185063681e-05,8.88852185063681e-05,0.028785034942333036,X
3.51416826178349e-06,3.677462874712064e-06,0.0032167615067919724,X
1.3280957813866202e-06,1.3254368759405323e-06,0.0007844318281189413,X
4.028971013329412e-06,4.059355735218571e-06,0.0017200653703916995,X
1.105295199823608e-05,1.1489007428345175e-05,0.0073102796704344174,X
4.0633950394392055e-06,4.2305875172431596e-06,0.0032706677583997728,X
1.0871953772188693e-06,1.0960291074007296e-06,0.00064733739138094,X
7.986042058533994e-06,7.6081574253749615e-06,0.0050729405163339545,X
6.168708484996735e-06,6.17657651978204e-06,0.0016794597714392488,X
1.0481266570097144e-05,8.64790382972537e-06,0.007387614504884085,X
4.390268522020228e-06,4.429453251030655e-06,0.002846903029573726,X
3.3907124769359925e-06,3.4807210870507787e-06,0.0020112408867595027,X
1.2374845511231376e-06,1.2163988706242671e-06,0.0007870880944740907,X
1.0016690211162259e-05,1.0024385600592666e-05,0.0033333809479413803,X
5.029728410199833e-05,5.029728410199833e-05,0.020448063811079054,X
9.737375937477332e-06,9.491887193564068e-06,0.005136760026448297,X
1.2763935052163576e-05,5.476338915285517e-06,0.004250896347164118,X
4.99963640457448e-05,4.99963640457448e-05,0.0207590854408346,X
1.3916637730311782e-06,1.37862413497048e-06,0.0008082088829767372,X
2.254561516291505e-06,2.243220376899992e-06,0.0013272423436193354,X
2.9474228974180454e-06,3.0008499069681355e-06,0.0017503843482769303,X
1.3563968415600352e-06,1.360598220827983e-06,0.0007470129452755763,X
1.3328299434329688e-06,1.3272156376333581e-06,0.0006876089279912575,X
7.917831343741129e-06,7.89562625123206e-06,0.004125837093559846,X
2.141368008233983e-06,2.1444908754957375e-06,0.0012007985847824047,X
5.122417353192494e-06,5.28708746790194e-06,0.0018198759086799597,X
2.114291218621092e-06,2.1189125124863814e-06,0.0011953277085380097,X
3.1488875157065023e-06,3.1995814103027223e-06,0.0017022038912713228,X
2.3912072148221973e-06,2.3849411591710733e-06,0.002657651611080625,X
2.1033805103854295e-06,2.113399897743636e-06,0.0013787413965262762,X
1.093379165000271e-05,1.1359672366752092e-05,0.0072208338942513425,X
1.5149115108507856e-05,1.3053059069934975e-05,0.00830029084675788,X
1.9092484561629186e-06,1.8924687114212526e-06,0.0010740994696404028,X
3.673195123749802e-06,3.680954800014782e-06,0.0015595381827790678,X
1.3534900018592309e-05,1.3804177059821862e-05,0.007879427082430564,X
2.057367011945465e-05,7.343267561737095e-06,0.005565489492781253,X
9.768714008658e-06,5.785045551145224e-06,0.004316928700246295,X
1.1449080889384138e-05,1.1762787788869868e-05,0.007770064998226928,X
4.281414779740121e-06,4.39624562301951e-06,0.0028224029555677134,X
3.7691135243861055e-06,3.7736515142625917e-06,0.002478958194110762,X
1.365337548297731e-06,1.3493326154763372e-06,0.000806550232978797,X
3.494981062377199e-06,3.538360897812443e-06,0.0016257660168157834,X
1.005061941601546e-05,6.532896460217141e-06,0.005879785631330187,X
1.7293418786814803e-06,1.7591227288189e-06,0.0011312125440177073,X
8.889071607697831e-05,8.889071607697831e-05,0.033310438651243564,X
